10849
9865	3739	5707
2919	1316	8459
2195	1358	1809
10530	6094	7274
5773	2240	5035
972	4703	562
2095	9415	4423
7162	5190	9261
2195	4620	3804
9275	910	10097
9969	10742	2570
4873	548	7425
161	3471	10004
3750	6229	2452
1946	10757	11062
2408	5734	1832
1763	3266	4889
5445	637	3965
10232	236	10631
1868	6042	7048
3404	100	8910
2919	1847	2038
7316	7387	7242
244	3914	1691
972	7979	10139
6887	5909	7934
6887	8829	7590
8450	2532	619
10518	2213	9590
187	9834	2660
3404	2490	173
9969	6329	5201
2195	7021	9604
1946	179	10991
6887	2044	8117
10232	6314	7521
8949	6210	5132
2395	4137	7729
4873	29	2159
2195	1555	9130
6284	9494	6958
8367	1565	8423
7320	7820	7235
8335	276	3075
6740	8753	4739
10784	7853	8354
2799	618	3346
6887	9851	5121
1946	255	5995
7405	3940	7155
1946	9127	912
627	1037	847
1472	210	6008
8450	8010	9308
2195	5693	1344
4020	6094	4804
6009	177	7120
6616	5688	9683
3733	9025	3550
1946	5644	291
7839	1542	3345
4852	4792	7677
6508	676	2717
9969	5916	2817
6490	8906	2165
8976	2316	5641
1946	1133	10969
10784	4166	3210
2478	8880	7745
4852	4792	4302
2095	6433	1065
6399	1474	9413
1946	10691	9871
10232	1753	6859
6009	1401	7802
4873	10323	744
2195	10530	2178
10518	4632	9734
4791	844	779
1993	2812	7611
7405	2177	3147
2919	11044	3321
2919	6008	8093
10476	3520	5537
8910	5357	9013
6887	2305	4889
10518	7357	9302
3836	4227	8400
7320	1244	96
9946	944	9833
244	6517	9876
1993	4087	1673
10435	10896	10897
8976	1954	7045
5803	7925	6389
7320	4430	7101
1824	7623	1035
6887	4537	5710
4852	4792	6608
10334	10615	5706
3181	10047	8386
6399	5570	6941
1824	3651	2483
6616	1083	8937
7414	5089	6411
7839	173	4440
5165	2594	1777
5773	2164	8006
1993	170	4050
2574	3361	9629
5563	2530	10578
5160	9153	2358
7405	933	9321
1230	8571	6422
746	6403	1769
1824	6902	523
4659	5770	5837
6887	4644	10758
1200	457	3857
8367	2069	10304
5300	2626	6628
9196	7009	8608
7162	2727	1216
2222	2521	2094
10518	769	5597
1230	8434	1078
2195	7068	512
6399	3918	5512
2919	3589	2919
2454	4667	11040
6887	10868	6246
7316	7244	2215
5773	3814	9804
1946	1896	3925
2195	7439	1268
5803	10205	2513
3728	2079	7399
1946	6559	6249
1946	6571	7246
6887	9369	7222
10699	1031	2137
1946	4513	2417
4852	4792	5613
4873	3616	2025
8335	3276	5689
8367	4099	8704
746	10996	1055
5445	857	8954
4680	9322	4708
1824	440	9371
8976	3920	9297
3181	7798	8035
8736	5654	5161
5750	7539	5199
2195	10335	2496
6712	6311	3971
8736	1533	5870
4892	1332	6909
9826	7912	9718
2478	6496	5306
2195	5347	3945
6364	2029	10582
8831	8740	9382
9120	2238	2993
9300	769	9966
1946	9999	2878
7162	1878	7026
3404	9792	6862
9969	9112	6884
7414	2658	4317
10604	6259	5484
6887	3238	1893
4904	1150	4478
2195	1159	6253
7573	1364	10218
6887	9747	9758
7876	480	9440
4873	8612	9285
3404	9494	4700
10884	2502	10696
3526	550	2462
2919	3645	6431
439	7683	6592
8736	3814	6837
9196	3898	8263
9260	371	10702
746	1062	2922
7166	8060	9428
6740	5710	4667
5773	2	2146
2322	3345	4836
6887	9590	4174
8367	10817	9959
5803	8698	597
2195	4174	3300
7320	1248	7955
9729	8296	1294
10518	5793	4872
6887	6439	3264
9300	10735	898
9260	10417	6208
7162	3807	844
3181	8273	8958
10858	5652	1740
5372	5356	1649
2195	5540	7765
2195	5062	1171
10232	7536	5299
3404	8148	5132
9946	6669	620
6009	7709	2779
8976	2023	10731
10348	4601	10948
2454	5177	9757
2919	5316	10457
1946	5441	5181
3913	6620	5367
2294	10650	3549
2195	10467	6705
5445	4709	9216
7405	283	1286
2919	8059	9156
1230	4208	10440
7162	176	5581
5803	1983	3381
1946	10190	2453
5841	2943	2296
3728	8873	5151
1946	3840	3780
4852	4792	9161
5773	3968	2704
6616	7129	6256
9969	221	1756
8979	7433	204
6887	5959	5657
2195	4666	2881
2195	2722	5805
5559	6516	9483
1230	8454	6728
2294	2816	8231
7162	9757	9798
2095	6856	10021
8164	2714	9744
10530	4384	8397
2294	428	8827
8367	4478	3890
4852	10953	5251
1824	2865	7188
6887	11044	8109
6399	3951	3326
2195	165	2879
8976	4859	9976
10518	3799	8692
7162	1268	7180
5559	10971	6471
2195	1182	2062
4747	401	9598
9938	10036	4149
6887	7936	4391
9300	769	10390
6364	2427	6713
1946	7617	8785
10930	3996	11035
9946	1597	6131
2195	5203	1032
4628	1199	6669
9969	1798	3136
1946	9998	9543
2195	5885	10517
7405	400	4310
9969	6809	7303
8074	9952	5848
191	5223	2069
6399	9165	1682
8164	965	7407
5750	10432	6704
5844	9060	9262
5750	5994	2126
6034	5323	10032
5456	4579	7191
6887	10388	4389
3181	5937	2407
7405	10991	2779
2195	3427	8533
5773	2594	284
746	3008	9654
4852	4792	5930
2294	2594	44
2195	5378	5100
2195	10862	3646
1946	5654	670
1946	2022	6169
10784	10522	8503
2919	3151	10161
10784	8282	5011
4852	4792	7452
6887	8851	7858
10884	8686	9981
4873	9688	5271
4873	303	8905
8976	7090	9629
191	2912	1699
5559	1085	5750
10877	548	6883
4873	10509	7145
10858	2160	10682
3324	7601	6179
4852	7958	2919
9946	9033	9956
10401	173	5422
10982	1278	3881
9931	8293	5102
627	3506	5669
746	10558	4369
6399	9390	4597
5803	9077	4436
2478	5895	8709
5456	5624	7235
5559	2807	3499
3728	6087	3184
2195	9320	10451
7831	6094	6086
9260	9525	956
1946	6087	10752
8367	2568	2074
9969	9638	4493
1094	10994	4127
9826	9056	8802
627	2409	2513
5750	9434	4623
7414	9999	586
1946	7910	7090
4134	4652	10022
6009	6364	5447
7321	7260	7610
2222	9701	634
7320	7085	2790
1946	4985	1892
7444	2289	4581
4852	4792	10006
9120	6672	5942
8004	644	7416
4873	3091	7709
8736	6846	2854
2783	8509	3670
1946	7191	3917
6887	731	1092
2294	8843	4406
9260	7743	4649
2222	3619	7058
8164	5184	7832
2222	3089	1935
3181	5061	7135
4852	4792	3342
10858	8721	9559
742	6840	1281
6740	1424	713
1652	1349	1704
10719	6286	8563
3404	5041	715
3825	6603	7617
9300	8424	1171
6399	10126	4765
6887	7741	7057
2569	6160	4840
8450	3393	5244
1946	9702	2980
10401	8775	4550
4852	4792	3603
9300	6897	8373
9196	9999	9775
6490	5066	3404
4852	4792	3531
4852	4792	9772
2195	634	6551
1652	9957	5844
1946	8105	10156
6009	3416	10430
9946	3802	2286
7320	6532	9639
6009	6364	10836
9300	9905	9662
2195	9494	4821
3606	2405	7676
9826	1633	8426
8450	4362	1682
5750	10477	6704
4852	4792	9579
2195	72	4829
10518	4525	3999
8976	10419	2511
10719	2129	7055
6887	8540	6197
5372	1044	3160
10530	5962	46
5773	10940	6667
6887	3834	7133
1433	9558	5143
1662	8337	5142
3606	5711	247
6887	3187	9176
9399	8386	5061
2222	6022	3548
7162	8235	4224
3181	3594	9791
746	5084	6050
3825	2115	2759
1824	4648	1578
1472	5620	836
4791	3481	2885
5300	3686	7829
3850	6495	2791
6009	2155	920
2195	3658	4973
7839	10857	9810
8367	1805	5677
2875	6094	4806
9067	10647	3030
1946	2212	3775
746	6843	3233
2195	1073	3388
4852	4792	8280
2195	9430	2425
9399	5106	6680
7839	2643	3474
6887	11030	9917
9946	8442	7584
7546	3212	9074
1946	8688	10885
2195	6759	2881
2478	4696	10518
6887	4527	10266
191	9494	4456
9878	10841	6908
4791	2572	4698
8976	6025	808
5773	10175	1678
6887	7351	3818
7162	2365	9912
714	2329	4077
2132	3141	8287
2195	3898	5739
1946	3905	2939
2195	7506	9922
8450	7389	7971
6887	9414	1279
2322	2366	4136
9300	246	1722
8367	9124	670
2195	4066	1735
9969	3648	6585
5773	10334	1746
4791	8248	340
2222	7955	9498
3484	4088	1643
1824	6431	2037
9300	7885	10824
5773	9616	745
5773	8285	6180
2976	3578	7658
2322	1790	11047
1167	4164	3429
3728	9390	771
10518	2025	9282
8910	7418	3326
8831	84	1436
6887	7817	1900
7067	1691	9814
10858	6153	8556
9969	381	2815
9938	9840	5641
5844	10052	5693
8976	3782	2603
5642	7500	10252
10699	5977	2735
2195	1750	2604
6399	1821	999
4405	962	1262
3832	1312	7642
9370	6572	943
4834	9525	4823
972	7764	8448
10518	8400	250
6842	9309	8995
2195	128	8966
5803	3898	6922
10518	8454	7685
5489	4016	10728
2395	4764	8249
6616	5104	678
8367	6783	5944
4834	9884	3725
2195	3588	7990
4852	4792	10017
6887	9777	7566
627	2297	421
6887	6084	980
3181	7751	6974
6887	1184	2827
244	4085	5032
6566	5032	6167
5489	7213	4761
2454	9348	7814
6399	8845	8473
1824	1055	3780
8976	2796	10001
10232	3275	1928
8450	3393	4120
2095	6297	1121
387	6458	3248
2395	537	7327
6887	1722	5782
5773	6233	10287
7405	5537	7458
6399	3831	5974
1946	4531	8993
10719	1928	7064
2195	1256	10554
4852	4792	849
9196	9713	6893
6887	8616	96
3832	8847	3671
7573	8319	5031
9300	2041	9167
5773	7775	6068
6364	9850	10582
6583	9740	5338
6887	435	6538
8763	867	4755
2574	4802	5706
9135	9473	10161
6887	10383	2527
10232	4747	7159
5803	10558	8037
6887	9189	5444
7839	2052	10365
9029	4655	7705
7162	4180	5317
475	8236	2030
8976	6818	3713
2195	4077	8169
10784	1908	4254
6399	9130	8131
10518	2025	4786
4852	4792	4194
10699	7400	3664
3832	10365	3445
6887	6719	7222
6887	8371	428
10518	7607	557
9938	2585	5423
7573	1488	7537
3733	6520	159
1946	4110	6490
7606	593	731
6842	3957	3284
3832	5346	8703
444	4962	882
3404	9934	7670
6740	8204	8996
9865	10046	6527
6887	1941	1863
8976	2937	10782
1946	5654	7664
2919	2385	4093
2294	1936	8104
10248	719	8246
8164	5468	9519
6616	7129	4561
1094	8341	154
3404	552	9236
9196	11056	4489
1946	931	8002
10858	6237	7969
8367	10558	3648
7162	8283	4573
1946	374	551
5445	4160	8609
5654	10259	10054
6399	5281	3378
6009	1012	7809
1946	2481	6130
2799	8175	6217
1012	2709	4071
201	4813	10686
5750	9301	5155
3630	8619	4824
6009	6986	2642
3832	3126	10865
6887	337	4958
4579	7402	5646
7414	3614	3863
9770	4314	9766
439	4921	4756
10518	7607	2059
5590	4462	7132
8960	9403	9899
8976	4094	3677
5372	10398	1675
2976	8190	8392
10401	7060	3209
3181	6094	1671
4852	4792	6051
9946	2658	9251
5445	8769	3363
8976	9456	6376
10334	5904	9735
6887	608	9108
1946	8642	912
2195	9769	4839
160	8626	426
2919	1192	10379
3404	2200	4412
3404	6112	3469
6887	6892	4268
2195	9741	1039
627	5959	7951
6887	3187	3518
1946	562	8750
3181	1207	6961
10604	3215	2995
6887	140	10875
10604	6784	821
1433	2220	8345
8367	7323	2346
1012	6735	6422
627	962	10811
8164	9344	1893
8367	816	10126
1993	1292	7055
5750	2197	6704
1946	3959	7027
8976	5896	7075
2919	3772	693
6887	8063	6913
8367	10560	5677
8364	5083	6336
2195	5363	8774
10401	9365	8221
6887	3713	7357
4852	4792	8329
1662	511	1734
10232	1569	5753
4852	4792	6851
746	8505	6547
10784	2812	2128
6009	2983	9262
9399	10605	7649
3750	5185	7946
5445	3840	7533
2195	10636	11004
10889	1880	7406
2358	7523	2369
6399	3934	920
4791	5173	7282
7839	7749	8567
8976	767	10419
1946	6756	1408
5590	9081	4568
9969	9381	4095
1565	9297	10211
2783	4347	206
8074	1698	8352
7066	9197	249
5445	10852	5562
5773	10004	8408
7320	6557	10189
2195	3547	7222
2515	3168	7162
5372	1709	7744
7162	5396	1526
6926	8263	4366
4873	7683	10695
10232	506	3946
2322	7362	1995
4873	1856	4712
10699	1537	4552
6399	6618	1296
9969	6770	561
8367	8114	4418
3526	5331	1562
1946	10736	1996
2320	1691	1661
5247	1575	955
6364	7743	4492
201	5777	5905
8367	4099	1106
4791	8559	7368
9300	769	3382
7945	10169	5512
1946	6203	3185
4878	5370	6498
1824	7644	8507
10784	1691	7295
5803	545	9802
6009	4025	2785
7414	7543	9015
4020	7911	7215
10518	5199	3815
10784	5017	5825
670	1399	5889
6009	9418	7877
2195	1678	9629
7573	10724	6711
9969	4107	4472
1946	5688	8676
3404	3657	9023
7414	4709	306
5481	6234	4902
3181	2306	8553
8450	57	10839
4873	6552	9079
8438	4486	7488
2095	6084	4874
10401	9866	1990
10536	10029	7501
5907	8826	5416
9120	2198	8256
6009	5492	9120
1540	6944	1851
4873	4920	4888
3526	550	8983
1946	6180	8136
6887	10350	3450
2454	8964	7583
6042	1215	452
6583	1808	2254
10889	6168	6297
5445	7052	5706
9729	832	8956
7316	8043	291
4628	817	4338
1946	4567	1776
746	1073	9232
10401	3065	61
9969	876	1197
8976	548	10086
4020	2925	5706
5750	1536	6704
746	1490	5778
1993	8937	9592
2454	5959	8630
6887	10728	6831
2976	6102	9051
2919	2013	9194
9826	4100	10728
1094	5169	7567
9946	8333	6931
4852	4792	10988
1185	4373	6627
1946	7679	3966
10518	10187	5657
9120	10872	2088
9770	5688	6805
6009	1609	4205
10699	6068	6841
6887	858	2886
244	3456	5677
1946	580	1964
1946	6564	1300
2222	6945	4612
8976	4094	1402
6887	8836	5021
5844	5920	6085
972	996	9740
1946	10617	339
9300	512	4107
4852	4792	4165
7321	4506	7049
10518	5959	1977
6887	354	514
2195	1073	2195
4322	7318	4438
1946	9762	6479
884	7297	10265
9300	4089	6710
10518	3106	5861
10699	6213	8600
10401	2883	10131
7405	4401	7132
6887	8923	6441
1946	6891	9216
2095	5504	8129
5559	537	1964
7122	2814	10998
10699	5213	3664
10435	6522	2381
1946	3814	10256
1946	4722	6473
244	10847	10277
8367	9208	7156
4852	4792	2151
8976	5230	6796
8976	2042	2664
1993	2812	2880
475	6158	7533
10401	7367	8611
8450	7627	5331
6887	11044	8476
6887	8531	10029
1946	5402	7697
9260	4405	10213
6887	5839	9459
8367	5096	9202
791	5858	4967
10719	6240	6239
1946	1245	2883
4405	2106	3636
10784	3933	9794
7444	1683	6597
1946	10146	4731
7162	4860	1418
5844	7404	6154
5481	8433	445
10877	6048	2269
4873	1136	8216
4852	4792	8851
2195	10594	10404
6009	7658	1537
6887	5106	6354
7876	5639	371
6887	8985	9242
9260	7576	2944
6887	7864	3664
8262	5365	2879
8450	4739	8951
1654	3717	6873
8367	1324	939
2313	6002	8121
10719	2806	3893
9826	10937	1957
8736	5654	5062
1946	3894	11051
8363	4781	6326
6887	9819	5549
4852	4792	10140
4873	8977	8056
4852	4792	4051
10401	2463	11047
6887	3004	7612
9969	10268	3481
5445	7862	39
8083	1302	1647
5563	9445	9667
5773	3947	4300
2195	9413	1208
8367	3647	7393
2195	9494	8932
4070	6927	7865
8367	7299	8892
9300	5050	670
1946	4458	5638
9300	4798	7297
4852	4792	93
2322	3473	3107
1946	3342	7144
1946	9434	3882
3750	6071	362
10232	7634	9341
5372	5688	5670
9770	1968	8214
1946	2629	1720
2181	5230	5853
6887	10650	1353
3404	5679	3953
5372	7992	3400
6887	10816	10022
4873	7778	9944
10719	5922	8409
1230	4529	1846
4616	2815	9848
2569	769	2678
144	7090	767
5571	6762	9871
7839	1207	7543
4878	287	3716
10518	9226	1287
3094	8380	9608
9300	9823	5317
971	137	848
2195	4112	7361
10784	10678	821
1012	10960	1297
4852	4792	135
6009	3799	6817
9300	2457	371
6740	8831	9713
972	574	8571
2454	2798	560
7316	1691	2681
2919	1022	5349
1230	3429	3827
4791	2165	6237
7444	7324	9869
6887	2731	4662
8367	4590	7088
4873	10479	8772
4873	8218	3064
4011	364	5667
2569	504	1646
1946	3035	10494
1946	9602	10897
6887	6524	3664
4852	4792	8270
5844	5230	9997
8979	385	3664
10348	8935	5847
6009	5384	9391
8450	9926	10381
8450	9922	10190
2132	8950	3807
5750	2520	6704
6887	7744	8935
746	4339	2496
2322	2931	189
1946	10646	6639
7839	7205	29
5022	2666	3244
10604	599	1595
5160	10125	2358
6887	10870	9046
4852	4792	5365
1824	3272	9827
1946	2997	2640
4852	4792	6856
3733	8317	8464
6887	880	9162
5372	3382	5670
3733	7473	670
9300	10087	6554
7945	3421	4607
5372	3348	5584
746	10972	9629
2358	8945	9629
8367	6786	10859
1946	4411	1211
8618	2021	3275
1946	3187	824
8450	8513	4418
9294	6287	7302
1946	1791	5132
599	854	2479
6399	10557	453
8960	10979	6644
9969	5289	298
746	10558	7069
5773	5598	8003
5773	1892	966
6887	7210	980
2195	6493	460
5372	4456	2625
5622	4269	3904
7839	5194	10782
5803	3592	10417
5773	8682	5147
627	3445	695
9300	9463	9800
5372	9494	473
2976	7129	2499
6887	9969	9298
5773	6798	8091
9946	5754	3340
7606	6094	3988
5773	1939	5657
6887	1280	9706
9770	10251	5251
191	3812	8308
9260	4624	499
4852	4792	9468
7876	2677	2464
2222	867	6759
244	5909	5214
1946	5298	7222
6399	5956	6400
5481	4541	7622
6009	7947	4457
10858	7550	7708
9729	2000	4479
9300	120	7324
